candidate_id,"x [nm]","y [nm]",Δx [nm],Δy [nm],sigma_x,sigma_y,del_sigma_x,del_sigma_y,p,"t [ms]",Δt [ms],N_events,x_dim [px],y_dim [px],t_dim [ms],frame
205,40123.926554203295,39215.58641997293,4.818471724516197,3.6244440355682124,73.63091999085765,55.69680375359702,4.703091354003714,3.4140387983518616,2,442.006309528433,75.2037133296805,35,6,5,285.023,1
207,40297.922148843594,41127.388137874506,12.784654848961317,32.371473254729956,74.40225583450018,189.9667736457495,13.008694899252895,32.42103115448304,2,42087.61535712591,243.13263283154015,52,8,11,298.87200000000746,41647
213,40252.36976823434,39671.610775113666,22.141711061213705,14.158092766181753,122.62675770208332,113.5544025021381,31.54148320764628,18.38122270136156,2,42714.140058703844,77.78360032147323,70,4,9,473.094,42273
215,40626.616453944574,45778.12549788311,12.759904155214754,7.9654523800513815,95.57104895130973,59.78541019347924,11.783294062963535,7.3002377340130575,2,37145.161170731706,118.26663201466671,112,13,8,725.773,36704
216,40559.65266970966,46604.80144014039,9.294833588787359,10.76898453648161,63.98268338607462,73.04531443759313,8.393903595034626,9.608459334788972,2,3895.809212765958,122.89927317928813,109,15,12,631.4890000000005,3455
220,40348.11674693604,41302.017069070054,21.31721582504861,14.12582574422215,77.15571655844877,70.862371857729,25.04602986159314,14.950139463901877,2,22394.220919615953,16.336572462775695,50,3,8,321.0520000000037,21953
222,40342.10729303385,41131.17371836889,21.823260792601758,28.68566367192117,64.29744177185577,92.63086846051038,23.821658557186165,29.72817689777937,2,40501.916306726765,2119.500100208075,56,3,11,375.395,40061
224,40819.77521813786,46773.11664974957,6.7729877546167145,4.975715040413539,68.43908288622966,48.27264821058669,6.142055000513279,5.6702085360230825,2,11444.784517241378,197.0766794647968,81,14,12,668.61,11004
225,40882.61775691712,45846.34945058412,7.706352704641938,7.336672252200543,60.033915224760925,56.71273785955135,6.703735396640878,6.137105036297773,2,22645.01205243439,22.07725121098834,85,10,10,402.94899999999626,22204
227,41312.954889788685,46922.95323757488,11.110244825287594,9.64510792436482,84.71461420426961,73.31377871188734,10.035801727476487,8.58969051181244,2,27346.88864973265,6144.01357932304,139,15,17,663.179,26906
228,41081.236601122335,46550.67327838395,11.213660949305027,9.113988233839304,123.2149578849843,100.2575499019366,10.900955262558124,8.932014863130476,2,35243.48932307762,16.535158273684495,93,9,12,552.968,34802
230,41220.218911202915,46218.039951318526,26.262398068226677,24.83874632757377,184.8411572606995,145.79885018607348,27.49446996970672,26.089107174943116,2,21022.79378389578,649.6807947740816,91,13,11,459.551,20582
233,41265.900907253876,46387.74234152509,22.408139441419262,9.116956051195464,135.3120263812827,60.785339278085566,25.234758081916766,9.273318797108052,2,37992.27990275013,9.909884478456554,41,6,7,306.765,37551
234,41276.244566658286,46877.13770573736,6.272908380337309,6.09285849995786,56.314999163313566,54.26774513248098,5.238227637537575,4.8643036002880775,2,19220.77095658162,2.2726382576040742,60,7,7,472.147,18780
235,41969.49223212982,46934.429425013645,10.011710711311423,14.551713554880221,76.82665861314815,111.66345914736097,9.049887481130156,13.281739733315419,2,8212.026346617531,582.5675063987685,152,18,13,875.8100000000001,7771
237,41189.71206531693,46276.943762031966,19.317480885195486,25.928514484703314,88.20589683856781,32.5001059303887,28.43570931359516,124.67456948220132,2,5647.248458333334,106.01235160268627,39,8,8,428.401,5206
238,42153.08889237985,47055.293156342814,14.91563963073249,9.120461258973112,169.77564943848142,103.82086708114846,14.236696353119239,8.712961992727417,2,29585.012692398428,4.836614565585628,260,19,10,875.309,29144
240,41521.568509262106,46813.82068895482,6.818498106677604,6.6748001093079345,107.90064429469012,105.62478688648376,6.39690821503657,6.261712810206122,2,32893.77560559044,115.77548311357653,98,13,12,584.724,32453
241,41634.04555831588,46298.227414832065,12.568753425629156,14.5480288248339,83.50830733818354,96.5483440000672,11.68560050147889,13.551702189038771,2,26178.6652322688,106.98410776691301,70,12,10,467.4499999999963,25738
243,41732.72750252355,46740.564323691135,15.882074699165823,30.419028315439576,152.00832906452777,284.24314068625,21.22550237793164,37.458418952246184,2,37220.770301306475,100.37322248608368,155,11,15,479.856,36780
245,41562.37190023302,47107.71629048941,12.629147300886165,8.151401986876163,98.4840512920512,63.99235606848932,12.252451284647263,7.874924183641027,2,11516.21810860064,2155.5152092709172,36,10,6,298.3140000000019,11075
246,42033.637652387486,46659.34356810412,32.716367205736766,15.463947882290105,188.04282439594516,89.03202498263809,31.252715016843354,14.861959673562223,2,19885.491260236548,4695.002674846326,111,13,13,659.7490000000038,19444
248,41702.378190085525,40469.755396569395,13.701875852748184,64.78997582678363,78.5718480659571,269.7795471960605,16.052940373607957,85.52391348807825,2,11166.493565217394,104.25484471354667,40,6,9,407.658,10725
249,41909.2372057469,46900.67164602938,10.963744333261442,11.369952107043954,53.54445236749225,42.82149296895633,8.87572346009549,10.541126770311092,2,12179.01282142857,115.94499676110385,57,11,6,464.377,11738
250,41718.78078526649,47133.688271942476,76.5837325722499,17.232376187236888,110.13495452516665,56.912320124495096,63.6679235776914,14.98383583312956,2,38745.36097188512,21.08055166689204,71,7,14,554.196,38304
252,42103.67249596221,46959.829900507946,9.737093447703675,12.088211860918179,111.14282152148877,137.97441527641664,9.294586554319261,11.52093261978483,2,16024.57962977467,58.113702120939145,157,13,13,637.7409999999982,15584
255,41994.988843229046,46580.73680120272,13.566477698599762,25.0603465303384,71.25214898603647,130.44675807705366,13.163619138338994,24.001010468056734,2,22443.50590717005,0.004491733527347512,58,10,10,377.2390000000037,22003
257,42112.19528748117,46954.68242641547,18.09917253149472,12.214804462370825,197.53884606182297,133.6956371139178,18.697571791725544,12.817702658614998,2,6091.7304925410635,13.292160941228678,65,14,12,600.4110000000001,5651
258,42199.69399444149,46871.64801747852,13.818577863600133,12.862263292591296,168.3487580001092,161.46767009180766,17.866233905062153,17.927779610454692,2,16681.25880954036,23.214729529448785,173,9,11,917.763,16240
260,42189.90913047243,46811.524266022505,34.02802328011114,79.28015750870262,180.9067723398909,195.4426738976345,40.65666531272786,73.36513046297031,2,25364.968360000003,99.05886170348678,45,12,8,434.391,24924
261,42115.05402646501,47123.805239699635,12.233128700088582,11.736376250292233,77.96360971639481,71.00054402877868,11.390607346467167,12.243896125460756,2,3140.821101027955,1018.1365467800895,39,9,7,378.509,2700
262,42246.640767356184,46680.50054356133,46.26818484532292,52.84157221049796,145.09313356722987,93.39340754048906,162.14040696988855,114.66702976470049,2,24228.361153846156,73.19526364126914,42,6,3,441.3939999999963,23787
263,42313.47547162383,46883.695897449135,17.604187644785263,20.05142798120123,104.12159798952888,96.50675144391529,23.18326771460847,26.870333336874914,2,27820.45958823529,43.25156834158668,42,6,5,369.491,27379
264,42268.21498452875,47010.21856649052,11.923883772093626,11.403162848448991,110.64531677740811,107.13985656638683,12.950550832624838,12.730302870470748,2,48209.67113095597,2323.116959010157,76,6,9,561.719,47769
265,35441.96434491012,37183.77016188001,18.600333052879915,13.761201289993863,231.5373151361629,172.57170328836145,19.288256111290103,14.472233210681482,2,57294.80265577159,10.725803008647325,297,15,16,786.2040000000001,56854
266,35212.06910566463,37155.115854059324,11.810589422019849,8.431685920052693,120.48614175443043,86.27236124999186,11.534016980701974,8.212483355527793,2,72375.00550163389,135.30011646111373,90,11,8,615.521,71934
267,35295.71318993765,37241.1148495094,12.682459844493748,8.976716597556484,106.26684620056544,75.10527340422956,11.884061598980528,8.294637515021906,2,74529.19916907129,208.74970911651852,96,10,11,513.476,74088
268,35219.85664067327,37210.97518260464,10.220593399021682,6.7808929208752655,146.09950807530063,97.04810733283625,9.612823296449426,6.379453358009989,2,84073.33780254018,3.3216113688987194,165,14,13,951.413,83632
269,35283.14704774754,37374.836705037225,8.707720506287501,9.128751788736452,89.87701884570932,94.25258795389537,8.343800525625522,8.728345959136355,2,63458.52399016886,13785.620581527946,64,10,9,422.149,63018
270,35510.36831622266,37106.96607839568,32.9601825241429,29.102239538701944,308.0827733157333,245.02309925816888,37.34717619798853,34.24271095341683,2,80573.02921247776,10.654591739210646,153,15,17,592.369,80132
271,36157.75648432992,37684.07327200337,13.483482406656437,15.63069198760074,135.56773870332844,158.1603263181701,12.951747358587017,14.834952751028506,2,92599.99393319867,2764.019049485882,157,19,14,594.932,92159
272,35206.31689488989,37212.437035349256,17.81520641507072,12.514687676688832,94.18438470086791,66.93131649049393,16.58803782352778,11.522372284825678,2,58473.026978188354,1399.2301872990229,88,15,10,509.91400000000743,58032
273,35241.02306810646,37167.155813137695,47.071659458028904,10.49585460133886,214.23898253247256,65.35939275325171,47.48523032869669,9.981789775653944,2,60995.37648122147,11.59571046515863,101,10,11,690.88,60554
275,35262.17541525099,37185.38745942012,32.42133562704528,9.873732764129123,200.4128678151742,74.59704779104139,33.71077810430747,9.65992116028777,2,87785.21771251722,353.70149130761007,85,10,11,430.7660000000149,87344
276,35170.95377699036,37096.71643784412,11.578223558048323,15.52872798381723,43.556016177915396,70.68548620376619,22.60404116007861,18.784750119297676,2,90339.5319090909,54.52460352980702,38,4,3,307.782,89899
277,35504.44213693414,37096.50692415402,45.592535309419084,22.656883890500573,280.2256673445731,149.3595824815189,68.58217774113326,38.249081522939065,1,68626.19569141863,100.42057076291827,83,12,9,343.63,68185
278,35317.23909912857,36977.12604995647,20.1916046619141,14.819928642022509,122.46773817877423,89.78394361432211,20.582675243646587,15.11251228099303,2,62257.54699755503,129.52199429479143,36,9,8,250.87900000000002,61817
279,35445.2673924182,37472.944876596,24.232091468470006,23.092873722949886,182.14723069547512,171.9742419474488,30.058220227226098,29.899180538135,2,94790.55983844252,0.0,78,10,11,729.689,94350
280,35588.28915225538,36979.36619494274,13.910570462458107,10.948547848461612,155.94605082672092,122.50851566877733,13.021380454657677,10.289047194002086,2,70713.39828506774,2034.5501043898305,198,15,17,969.023,70272
282,35693.38434368124,37226.30052561461,27.560214765268643,19.230013624231475,225.95616205713824,158.06501503326223,33.05857805175003,23.677632352427246,1,77876.12859702064,237.6187135600486,71,14,11,364.809,77435
284,35697.55873209579,38201.38397232252,10.214432388846035,8.042455106375257,70.23974285174289,55.01049721967104,9.711208435594433,9.262639601886075,2,83849.11192,84.54489399930488,41,8,6,549.251,83408
285,35965.224627936324,38124.863075400564,7.034475981272019,8.01014680683497,87.59047639129177,99.68880647208277,6.448357534199322,7.347045746938864,2,65459.01720101533,80.01988816138707,140,15,13,862.475,65018
288,36840.62386147806,38444.84824719251,48.71634451096558,33.01994915698445,190.37340423417106,148.92697955481552,50.13725398589763,33.977110739135505,2,70432.91782580638,131.16632238589438,119,18,11,371.077,69992
289,35954.1406052428,38611.30999570284,11.232703949099744,11.989400627610856,80.76940653034413,69.58677659123018,11.701905610842187,13.56921414897772,2,86290.16539299279,17.78218521652231,42,8,3,239.436,85849
290,36124.302479390986,38717.3675655968,18.85768551841413,11.146154321818656,143.2666591903207,84.62955187441294,17.984284547782813,10.684104448491802,2,77623.33946575262,4.80330953925323,98,12,11,481.254,77182
291,36249.71204123293,38971.22522073508,11.361261642750089,48.86486194263555,67.08860310866245,221.5417560400323,10.704485180464463,49.25143518817316,2,69131.12357986088,98.24725547891218,103,14,12,420.112,68690
293,36986.23041526417,38635.50144963589,5.140327664513359,7.628273452739746,69.1768364741433,102.99474666357548,4.603489261077207,6.883929120020924,2,67429.94823653634,16.349477785332784,258,18,20,705.932,66989
294,36123.973036067044,38785.907304880835,11.162945317373884,21.28959515420217,71.9206821302235,136.71812439193306,10.86810138323253,21.327564471401892,2,93215.94114077082,77.74977329885625,43,7,10,252.947,92775
295,36364.68815355601,38663.23242153158,40.240492535209604,11.506770617596437,284.97853813819603,83.42453078016126,39.33052007291201,10.802630182564725,2,63048.915717788426,111.44841909367125,141,16,18,736.918,62608
296,36181.00591664842,38871.37730606226,7.979164131357102,6.962688291661677,103.62929631848465,91.24399188701175,7.567320224531104,6.470310319428092,2,78420.88054994954,161.85814504592952,93,9,16,379.3169999999851,77980
297,35905.41716036533,38516.580830725674,57.224277498720625,36.25735209425085,204.35766242422835,87.23528907220883,101.54835374484533,48.686472118332986,2,62283.254142857135,68.89086854223474,30,10,3,339.379,61842
298,36265.542964986395,37863.94472640421,17.020607313216832,16.709638363588738,94.35116617733782,92.87992834480421,17.753269541713593,17.428451507276467,2,94945.92501824076,35643.69544090076,51,6,11,453.4849999999851,94505
299,36462.00928036307,37970.16967936068,20.097956891846067,10.1871309768552,124.81339520254879,62.583798552744874,20.004875891894905,10.244576385330987,2,63451.86160257539,5.152225455784406,28,10,6,204.33900000000745,63011
301,36701.17954688623,38829.49070491153,25.148986707210724,23.73646827274078,189.9647419883126,177.06075148531642,45.864683421473245,42.47347838644352,2,56713.681016413524,11.078431719814688,118,10,9,448.735,56273
302,36534.937219131156,38683.93858345382,4.146969523170897,3.9361653994630883,86.16948854821445,82.84771521318179,4.035445048185648,3.7381697643376928,2,58670.95948273326,38.93336848818437,85,8,9,482.68,58230
303,36738.087621716855,38702.060146911615,24.204147407778663,9.739683299481833,220.84834665236357,94.07401120774591,24.628454035634675,9.40126962120549,2,63540.96655148462,212.40741966518397,142,14,13,931.6909999999925,63100
304,36885.8410613482,38668.09543382844,18.736395933794164,20.522000435305834,118.53899478473483,129.8352239277812,17.33211480953032,18.9869759585227,2,98180.33343392822,295.39701045894014,118,16,17,544.0379999999851,97739
305,37022.48361708532,38734.77045274446,8.69613356167573,15.7193706858795,82.12262721619574,145.92839469562372,8.018869834280451,15.011503908761274,2,72824.38948066099,5313.477866390147,109,17,13,640.7870000000149,72383
306,36992.65188655139,39126.001561528086,30.204047738194852,66.85187870539438,212.16591074415925,432.9365481562309,43.44915623104227,88.55649910840009,2,81864.86601000291,8386.121194981453,97,14,20,504.58700000001494,81424
307,36985.218388053116,47006.29004407027,20.07919863037759,20.344172446174518,70.49298131294282,85.54478281279131,21.571137628051204,19.952409125607335,1,84666.72526879929,284.688243844218,39,6,8,236.80100000000002,84226
309,37044.24027979257,38828.89948468306,8.744948432884266,10.946605758476256,98.74924461021642,123.61231374581251,8.075596663147707,10.109150103471414,2,68397.34524616369,1460.7467585121794,140,11,20,611.289,67956
310,37063.04901059747,38828.124951844016,6.6256208267993975,9.11577803597668,76.42755428288409,105.17620016679882,6.07961703149408,8.394573362465547,2,70936.31597325222,9.814630984107623,70,10,16,432.00100000000003,70495
311,36974.46352401828,47031.523164848055,18.915216341615107,17.04551252110305,123.91516878410029,111.78810741379797,20.420169930249017,18.68381840571808,1,82641.15007387439,314.00792863431496,65,8,9,188.076,82200
312,37057.43269525804,40081.2800171198,13.490597451060209,12.10076293086729,98.92449327723082,88.75769361676902,13.08418219576341,11.860599790312268,1,82868.43073497704,238.5626665977935,70,7,11,356.0099999999851,82427
313,36983.114362906825,39905.53457735704,11.501533196065258,17.51875337089612,101.9693502161452,133.49766750995397,11.501740607764477,18.737399992315815,2,50874.93229287885,66.98525556567024,70,9,9,620.797,50434
314,36990.81708453845,39654.15894305681,6.675952945183656,13.273587437993871,47.97582209197465,96.73245633472231,9.104387741041172,12.243587285650081,2,93489.81728497478,2055.8720672457735,77,8,13,508.6190000000149,93049
315,37133.709246503575,39788.22771429002,22.903682919600634,79.39587266129887,101.35290828840029,145.2634311854893,21.758876910756015,64.74378661166412,2,73438.01957653822,485.42010299944354,52,10,10,430.52,72997
316,37418.06261805709,39375.74736382076,10.408870410887994,6.705300635424617,83.89112294678876,53.56854478516809,9.542238024987315,5.778626117350352,2,58598.09805241036,485.9057061750844,86,8,12,378.385,58157
317,37190.43511915278,46197.89726818955,9.851223519518612,7.51817117726598,72.43081084233312,54.930857000230716,9.423736386429507,8.666643501215411,2,83861.61698773883,1415.506272627454,49,7,7,384.12600000000003,83421
318,37728.867607403015,39945.94610340426,11.245799261619691,9.446134443357346,109.86088287158714,87.3102636458274,10.526358457639699,9.545950737546198,2,75392.8718235925,115.57502914346146,97,15,8,590.303,74952
319,37461.01649524892,44353.075515560275,10.883240070617928,12.081973769215214,85.60132610767394,90.27830939847493,10.31501968171003,12.260158959644647,2,70873.68246428572,151.36538841220374,63,9,9,703.289,70433
320,37799.73488973344,44300.32578928287,6.960476622351154,12.012621036916151,73.91921468609249,126.1111297698229,6.321200008932015,11.42360077271958,2,76203.38555072264,2581.2830985267296,182,15,11,638.749,75762
321,37334.820751702035,44533.18134724665,9.320049122245551,7.27626246300863,71.35972623027288,55.512069811675275,8.8208152993956,7.572869503294442,2,62470.30965344407,111563.91901472461,39,6,7,286.25900000000746,62029
322,37554.2382808152,44888.463459621795,9.609328348464881,13.339318718687656,62.66878295925924,88.02416477708469,8.847078527247593,12.114055486076012,2,53857.59995957149,478.79290575283227,89,16,12,397.596,53417
324,37090.45841182383,39989.54570541416,14.796621056180959,9.636596345108627,36.65552447549257,41.499018752149645,23.181124594621664,6.193568316541317,2,86882.59617271919,4910.381720793968,36,10,11,266.05400000000003,86442
325,37846.948287943516,40606.726502914484,24.607355504538965,18.36390616819274,122.8708672231482,99.75145496148915,25.12569856381215,17.304504569388772,2,99615.08340691199,80.3800737159714,93,10,14,454.493,99174
326,37421.16639386317,40079.1146440013,11.183961084955412,17.438979440510437,64.66145813674457,85.80942263046398,10.371669671459532,18.30470145299817,2,50116.815144807515,102.48672407537731,57,9,8,474.527,49676
327,37569.238696288674,44675.43235592783,13.343878144131958,16.953626553648725,130.99341216383647,166.75906042086123,13.821844711664896,17.760090631896304,2,85468.88864282033,727.7047524603331,187,10,14,696.936,85028
328,37508.287029425854,44915.51066191182,11.67630058889282,8.003351657538776,83.58296795660684,56.73915179515941,11.381083808782995,8.880610160996255,2,83971.83801766289,13.275673319353045,60,9,5,404.9890000000149,83531
329,38030.91829787372,40426.097438141696,4.82384611286259,9.866699286163824,75.7840332990436,155.0031460296248,4.40465399738356,9.115261284455912,2,55311.45382779874,382.99795758055257,140,12,18,658.095,54870
330,37876.36110752602,40204.441226675815,66.78991805869472,33.664148084330364,26.02613426979097,134.31918145537844,214.89267519736268,101.8534522947443,2,92155.87648924714,24.203101214213834,72,10,12,442.40000000000003,91715
332,37748.2313318651,44218.482470952076,55.13553924388977,41.08129299574668,85.7639486861305,148.04446872741147,42.25314041943979,41.36713672881447,1,92130.4685285308,10007.156972718243,49,7,12,411.212,91689
336,37851.658837827854,40039.19588474481,15.32099391094324,10.881237968304102,124.60270963573774,88.53632128886628,14.844404851308896,10.537610691522229,2,74207.5819355325,87.92730132359222,105,10,10,605.7279999999851,73767
337,37807.41874416742,40565.80921430212,17.404926738551374,15.232062637831005,141.40658204131043,123.78931638657201,16.426014161108384,14.427432345535989,2,56202.47385952149,2888.084114380363,136,11,19,660.187,55761
338,37972.614644220754,40332.04550885214,14.417034985569252,24.597171768579965,95.83617801600457,176.03189544249702,14.845321391745385,23.83252200348981,2,66531.72542563788,492.42781197860256,106,12,16,599.129,66091
339,37856.58962315032,40261.43103084512,12.822121716821478,6.5646876057969425,153.46979777597622,76.71965678674499,12.35674016920635,6.5753999350406245,2,58812.63422324159,14.072790375852609,103,11,9,695.8530000000001,58372
340,37820.85763298251,40573.89071567885,6.457783702701503,10.230504092591222,87.99568179879012,139.3951125990116,6.248548627730309,9.866142238719126,2,96607.03112269445,94.6733282628366,131,10,12,648.5290000000149,96166
341,37503.98397730896,44370.24837783576,16.8834672922179,27.938983230701105,90.7468272047606,180.20306610035124,19.82648245281751,35.27135306067708,2,87582.93718181818,87.88736149787063,45,6,7,371.121,87142
342,37841.10993759661,44251.33616013164,11.182900314040703,16.805732903545717,59.61510663401776,82.1381903720933,9.975440155881149,17.34346389901916,2,92773.92843478262,30.43709614330743,44,9,6,310.741,92333
344,37938.368758743025,44361.62761216228,33.26224441885795,20.075812446274526,207.00546091779557,122.7465257108062,36.06650205777089,22.084850009168186,2,59454.49419465625,11.077621375794035,159,14,9,603.976,59013
346,37618.82450499236,44897.38136590172,23.030806675640957,20.07106687908882,149.44945408617684,147.6908388752126,23.752018618472775,18.93548464756991,2,55997.19590159776,28.74131896147917,239,17,13,597.3820000000001,55556
347,37840.21910248267,40607.21206933926,40.766857953714805,15.242476819423565,220.53204840621024,89.31709161872512,45.9148217166739,16.277492844764573,2,63867.236071941166,3413.1009928067865,87,10,9,509.086,63426
348,38038.15055221218,40327.06861205105,7.284534987201974,11.39926848604161,37.38293076257058,43.24810338953103,42.4767921758953,7.312504519151206,2,65875.8387943865,1346.7078899252258,74,9,10,288.69799999999253,65435
349,38031.39135058793,40247.90124288461,12.343671054514168,16.14893599664715,69.1402474280621,90.89079638188485,11.199839843339554,14.830042920967557,2,71541.60188692907,147.128213901539,92,13,10,434.028,71101
350,37738.31972949231,44345.563414872486,13.402865258959654,7.0581253852148205,111.10338734757059,73.29464321801379,14.925060580262862,7.72385130442826,2,74162.67182459062,0.002714539678228649,65,5,7,570.715,73722
351,38297.66754853519,45369.70893745666,24.247499247827736,12.091559578795588,196.29918164330834,97.90638927810141,22.64325241800719,11.277358893732604,2,51312.84820347724,29.10627797015207,229,17,16,953.695,50872
353,37790.79205988695,44552.81825215412,24.405721234028242,61.192244464729974,108.9505493001827,236.17942386336892,25.574294352727556,77.46868989552999,2,79890.32090219944,314.71679403745304,58,13,9,387.435,79449
354,38196.573951608,44456.401085739606,23.123101616602007,14.157309656424083,154.93351436816317,92.73963442012261,21.56397544240363,13.796143579817324,2,63165.95679361869,388.9183503139716,122,15,13,565.5260000000075,62725
355,37986.53533086386,40487.28513524552,12.862591104762807,47.484212028817936,89.26726005275155,269.98861078242146,12.63372190517347,50.834882879850554,2,51777.98072349082,92.93362623287909,75,13,12,450.475,51337
356,37841.81522139189,40730.595623682064,12.293371827374068,6.962922847248819,108.76580799915524,62.16703018136875,11.130586566253806,6.223358343962149,2,76750.5867466728,5991.3201693218225,117,14,19,673.8769999999851,76310
358,37663.98576370448,44365.95841869858,5.1817157690217455,18.98956715278726,47.30352690578992,98.8694788025386,4.2310535698062,17.154244055667856,2,91591.74531249999,57.6350331034844,40,8,8,249.416,91151
359,38000.36720194198,40372.477611652204,10.310239564981705,24.90756682135104,89.40126780113752,209.6963560639133,10.112128293375672,25.28277837381109,2,85808.25737810653,191.40166665385627,88,10,14,506.041,85367
360,37756.60723723724,40670.47063783025,18.170608606358762,14.096014172792671,89.25911282224826,68.92988530782024,17.06091511313809,13.098258179880238,2,60434.70351276411,1162.7588967230931,63,9,9,292.037,59994
361,37817.42362516893,40633.200944898206,6.1423156781677735,17.049652460679418,58.00361843582222,160.58219666460946,6.364354971491837,17.22580717544191,2,79033.88792104511,0.017014856217714078,53,6,10,531.036000000015,78593
363,37829.30828085211,40434.318416451824,18.2840902656342,34.001542085085404,76.49540200004337,160.42355768990103,21.155315804466905,35.755701354949686,1,96174.28964972925,847.0470195692008,54,6,9,285.311,95733
365,37820.76920687634,44168.22185584805,7.4325406166393275,57.33694626303734,60.11815251943251,131.89050250922978,7.8606172924654985,41.62951293563515,2,67066.3725549307,114.34760021567536,38,3,8,260.611,66625
366,38262.47738337534,44478.45417291749,42.9034542626756,34.62987455031742,256.11240188040915,124.35847011527946,46.6367935556309,35.98557376454328,2,89118.33697465395,4303299.3627851,123,18,7,799.2070000000149,88677
369,38430.3259926559,44517.62493633004,7.034806114423466,5.539128416492263,108.52823470481383,85.51650997951418,6.542859840879225,5.14822509546076,2,57037.46250137358,32.21715121743947,142,13,11,838.678,56596
370,38525.114756254065,44777.00833243465,17.324241527683316,65.17538007337788,129.34911929109577,361.8671906575172,19.017225754576497,74.80491251588384,2,63755.488652071246,122.35961867255682,85,13,14,435.955,63314
371,38797.93757896317,45655.272163051544,17.711168975089326,9.9584394076417,124.04281765677814,69.47855948921274,16.68998378930017,9.369453655640976,2,62416.07123308661,143.3795500076794,74,12,10,307.62600000000003,61975
372,38489.10377980691,44537.72393679388,15.798487221735902,35.28276752923372,43.52522553046782,118.39528474042177,10.496711015326829,33.24228285060191,1,68340.01023529412,86.67313280333563,20,7,10,260.033,67899
373,38626.20407167326,44713.67461239074,6.306346163546895,5.966012196757901,54.56314828771199,49.2546474418136,5.336160835532598,4.239628122921109,2,78877.93746032519,42891.96176132722,40,10,7,420.1319999999851,78437
374,38948.92681790548,45518.473414115135,10.791515654531095,10.868869688712998,112.70868667285342,113.29681674308682,10.149670062951321,10.22765788403299,2,72610.11890630962,570.8345621138551,101,15,11,570.248,72169
375,39013.8110214582,44873.657211648904,12.460144920025467,10.924045632067,128.15998716659908,112.08993898583577,12.0220797887038,10.511056502182639,2,60677.54069950808,606.4851075682251,107,14,10,284.91,60237
376,39337.60969922299,45554.738748435564,31.8088820208077,24.668835127257477,317.1480132645612,237.47209410382226,39.49381236216719,31.018816320033984,2,73609.41521637382,122.13243654311002,181,19,14,649.054,73168
377,39120.58932086602,45012.36964170943,8.157263106818398,7.6643873834911584,91.552670749172,86.08305371674787,7.488129266998027,7.034725731581007,2,92792.70505311768,2063.472929224285,65,12,14,316.339,92352
379,39519.206624235405,42694.09344021029,21.288187606491633,18.995672973297676,192.4108210739452,170.542480071408,21.10268355370392,18.862525879312983,2,61589.941862055406,989.183377829836,168,17,15,610.541,61149
380,39526.12529404753,42599.51894272692,14.628881887674524,38.680076443634675,100.58179716601421,256.05589244067124,14.111393628746038,39.516554094093784,2,63318.08292986614,1702.4455124183999,216,17,13,541.179,62877
381,39361.30546503972,42394.12341924601,6.208925491900752,11.8852764028073,53.824321980482594,103.18710658235561,4.868041018773123,10.94804443579376,2,71811.81070213355,295.70012916256144,47,9,11,438.401,71371
382,39509.11490690643,45149.513342168226,28.08762133560282,30.434424354275794,79.01730019086894,90.37164938936365,28.62481394433825,28.34321438546982,2,67027.16144834638,277.2208776984847,90,8,12,446.9070000000075,66586
384,39601.9831224344,45615.200355022935,12.89922500783696,28.07024196402252,138.4790364702,286.88871612856735,12.66823030357729,28.66033850503429,2,71117.28670394266,3567.2139993756136,200,19,16,684.045,70676
385,39669.398122081555,42674.07428038381,24.187769045689716,13.359082425768548,124.27991105118682,68.17292818781219,22.11453911444839,12.047918290418856,2,58864.51245908512,3.020558874625762,187,15,14,623.4250000000001,58424
386,39464.99421271073,42347.35421130371,19.38145533008649,39.90402822836762,97.80213281510899,196.83998972076,19.19310083627837,40.151795159766934,2,92179.50336161596,69.59692313164882,70,12,12,521.546,91739
387,39424.8651273747,42322.4001741497,9.07514374448475,32.92455030962238,80.59527520015814,280.37012228358014,9.07677402235893,34.33999338408703,2,87179.2962411909,83.37771276983014,75,11,14,377.552,86738
388,40233.30828277714,42544.63491666935,12.987768197403817,21.41143067119188,91.3139191941795,176.20844146141567,13.571749896827894,20.095713569299164,2,70704.38719631611,959.1537059496994,125,15,12,492.724,70263
389,39586.082730260874,42836.79476612414,9.89061396731777,8.417591893481424,150.82604709749148,128.175719106075,10.075429561177124,8.553553373238204,2,83638.58725986248,119.1352681311956,248,12,11,846.888,83198
390,39557.801809201395,42903.80975801244,19.026939502467584,14.378984820672818,170.42974378656524,127.21083930901162,18.90324934035732,14.513932249097827,2,99249.65295270557,6091.38673986956,83,14,11,524.331,98809
391,39605.35708499436,40253.4083599633,35.87539701091266,19.821581936241987,180.94080485257524,101.83222842484815,35.350320333435036,19.187898160696697,2,57902.12468574909,21857.406053400297,103,11,15,535.7939999999926,57461
392,39510.07388939059,41276.14072533627,7.67404429319424,8.727193912748781,93.75505042964774,104.86196718446963,10.32617796170853,11.390258733386304,2,87823.21898598994,36.506498998118744,79,6,6,370.901,87382
393,39375.64114954681,42214.07280931205,21.81972456615528,10.021236452357869,107.80016260270384,62.43736180670777,22.440143846726116,9.415018157234263,2,93873.64397637849,0.00804135615088552,91,6,13,800.37,93433
395,39666.29362593902,42998.64431481533,16.95921313099526,11.003635386524405,99.53363027864384,64.2988763429275,15.895572025398632,10.114972853816514,2,90522.76574903722,33.72822643924891,126,8,17,817.16,90082
